expgender,exprace,separatedornot_nobarriers,separatedornot_other,separatedornot_separaterooms,age,sunkgroup,sunkDV,gainlossgroup,gainlossDV,anch1group,anch2group,anch3group,anch4group,anchoring1,anchoring2,anchoring3,anchoring4,Ranchori,RAN001,RAN002,RAN003,Ranch1,Ranch2,Ranch3,Ranch4,gambfalgroup,gambfalDV,scalesgroup,scalesreca,scalesrecb,scales,reciprocitygroup,reciprocityother,reciprocityus,allowedforbiddenGroup,allowedforbidden,quotearec,quotebrec,quoteGroup,quote,totalflagestimations,totalnoflagtimeestimations,flagfilter,flagdv,flagGroup,Sysjust,MoneyGroup,moneyfilter,ContactGroup,Imagineddv,IATfilter,partgender,IATexpart,IATexpmath,IATexp.overall,totexpmissed,IATEXPfilter,allowedforbiddena,allowedforbiddenb,anchoring1a,anchoring1b,anchoring2a,anchoring2b,anchoring3a,anchoring3b,anchoring4a,anchoring4b,artwarm,citizenship,d_donotuse,diseaseframinga,diseaseframingb,ethnicity_X1,ethnicity_X2,ethnicity_X3,flagsupplement1,flagsupplement2,flagsupplement3,flagtimeestimate1_Afternoon,flagtimeestimate1_Evening,flagtimeestimate1_Morning,flagtimeestimate2_Afternoon,flagtimeestimate2_Evening,flagtimeestimate2_Morning,flagtimeestimate3_Afternoon,flagtimeestimate3_Evening,flagtimeestimate3_Morning,flagtimeestimate4_Afternoon,flagtimeestimate4_Evening,flagtimeestimate4_Morning,gamblerfallacya,gamblerfallacyb,imaginedexplicit1,imaginedexplicit2,imaginedexplicit3,imaginedexplicit4,major,mathwarm,moneyagea,moneyageb,moneygendera,moneygenderb,nativelang,noflagtimeestimate1_Afternoon,noflagtimeestimate1_Evening,noflagtimeestimate1_Morning,noflagtimeestimate2_Afternoon,noflagtimeestimate2_Evening,noflagtimeestimate2_Morning,noflagtimeestimate3_Afternoon,noflagtimeestimate3_Evening,noflagtimeestimate3_Morning,noflagtimeestimate4_Afternoon,noflagtimeestimate4_Evening,noflagtimeestimate4_Morning,omdimc3,omdimc3rt,omdimc3trt,politicalid,quotea,quoteb,race,reciprocityothera,reciprocityotherb,reciprocityusa,reciprocityusb,scalesa,scalesb,sex,sunkcosta,sunkcostb,sysjust1,sysjust2,sysjust3,sysjust4,sysjust5,sysjust6,sysjust7,sysjust8,us_or_international,lab_or_online,order,iat_exclude
0,6,0,0,0,32,0,4,1,0,0,1,0,1,3000,2500000,10000,25000,2163.5,3132.5,1780.5,3892,2163.5,3132.5,1780.5,3892,0,10,1,0,0,1,0,0,1,1,1,7,5,1,7,8,7,0,3.571428571,0,3,1,0,1,4.5,1,1,6.5,3.333333333,5.583333333,0,1,0,1,3000,4000,600000,2500000,10000,36825,667,25000,100,94,0.6771304,1,1,0,1,0,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,10,6,3,5,4,13,9,21,32,1,0,2,1,0,0,0,0,1,0,0,1,0,1,0,1,12014,12084,4,3,5,14,1,1,1,1,2,1,1,9,4,3,4,4,3,3,2,3,2,0,0,2,0
0,6,0,0,0,26,0,9,0,1,1,0,0,1,4200,750000,40000,30000,3960,1562,4642,4287.5,3960,1562,4642,4287.5,0,1,0,1,0,0,1,1,0,0,0,3,5,1,3,8,8,0,1.5,0,3,0,0,0,3.25,1,0,6.666666667,2.833333333,5.916666667,0,1,0,1,3000,4200,750000,3000000,40000,36825,667,30000,100,94,0.227961427,0,0,0,1,0,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1,5,2,5,1,7,17,26,21,1,1,2,1,0,0,0,0,1,1,0,0,0,1,0,1,28747,28777,3,7,5,2,0,1,0,1,6,1,0,9,9,3,2,3,5,2,2,6,1,0,0,2,0
0,6,0,0,0,52,1,9,1,1,0,0,0,0,2987,2400000,12000,267,1584.5,3045,1946.5,780,1584.5,3045,1946.5,780,1,2.236067977,0,0,0,1,0,0,1,0,0,8,5,1,8,8,7,0,4.25,0,2.375,0,0,1,4.25,1,0,6,6,4,0,1,0,1,2987,4000,2400000,3000000,12000,36825,267,30000,64,94,0.495790475,0,1,0,1,0,11,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.732050808,5,4,3,5,7,73,52,21,1,1,2,0,0,1,0,1,0,1,0,0,0,0,1,1,11810,11847,6,2,5,14,1,1,1,1,5,1,0,9,8,2,1,1,7,1,3,2,2,0,0,1,0
0,6,0,0,0,25,1,8,0,0,0,1,0,1,3000,3000000,2500,25000,2163.5,3637.5,258,3892,2163.5,3637.5,258,3892,0,1.414213562,0,0,0,1,0,0,1,0,0,6,3,0,3,8,7,0,4,0,4.75,0,0,1,6.75,1,0,6.333333333,4.333333333,5,0,1,0,1,3000,4000,600000,3000000,2500,36825,667,25000,91,94,0.711761078,0,1,0,1,0,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.414213562,8,5,8,6,13,10,25,21,1,1,2,1,0,0,0,1,0,0,0,1,0,0,1,1,89421,89434,2,4,7,14,1,1,1,1,4,1,0,8,8,5,5,4,5,5,5,5,4,0,0,2,0
0,6,0,0,0,23,0,9,0,1,1,1,0,1,5600,4500000,26246.4,30000,5208,4972,2804,4287.5,5208,4972,2804,4287.5,1,4.795831523,0,0,0,1,0,0,1,0,0,6,9,0,9,8,9,0,1.75,0,1.125,0,0,0,7.25,1,1,7,3.666666667,5.666666667,0,1,0,1,3000,5600,600000,4500000,7000,36825,667,30000,75,94,0.266941309,0,0,0,1,0,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4.795831523,1.732050808,7,7,6,9,7,27,23,21,0,1,2,0,0,1,0,1,0,1,0,0,0,1,0,0,17156,17189,2,4,1,14,1,1,1,1,5,1,1,9,9,1,1,1,1,1,1,1,2,0,0,2,0
0,6,0,0,0,30,0,5,1,0,0,0,1,1,3000,2000000,11000,30000,2163.5,2720.5,1887.5,4287.5,2163.5,2720.5,1887.5,4287.5,1,4.242640687,1,0,0,1,1,0,1,1,1,6,4,0,4,8,7,0,6.75,0,2.5,0,0,1,1,1,0,6,3,5.5,0,1,0,1,3000,4000,2000000,3000000,7000,11000,667,30000,96,94,0.98676374,1,1,0,1,0,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4.242640687,1.732050808,1,1,1,1,7,15,30,21,1,1,2,1,0,0,0,0,1,0,0,1,0,1,0,1,9241,9276,7,4,6,14,1,1,1,1,2,1,0,9,5,3,2,2,3,3,3,1,3,0,0,2,0
0,6,0,0,0,22,1,9,1,1,0,1,0,1,1800,4000000,2500,5000,251,4604.5,258,2404.5,251,4604.5,258,2404.5,1,2,0,1,0,0,0,0,0,1,1,6,5,0,5,8,8,0,3.75,1,3.25,0,0,1,5,1,1,5.166666667,5.333333333,3.916666667,0,1,0,1,1800,4000,600000,4000000,2500,36825,667,5000,19,94,0.403915597,0,1,0,1,0,11,4,4,1,0,0,1,0,0,0,0,1,0,1,0,2,1.732050808,4,3,6,7,7,58,22,21,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,13559,13601,4,4,5,14,1,1,1,0,6,1,1,9,8,3,5,3,2,3,4,3,3,0,0,2,0
0,6,0,0,0,37,0,5,0,0,0,0,1,0,3000,3000000,42000,1500,2163.5,3637.5,4950.5,1938.5,2163.5,3637.5,4950.5,1938.5,1,2.236067977,1,0,1,0,0,0,1,1,0,7,5,1,7,8,8,0,2.875,0,3.25,1,0,1,2.25,1,0,6.666666667,5.5,4.583333333,0,1,0,0,3000,4000,3000000,3000000,7000,42000,1500,30000,82,94,-0.184118424,0,1,0,1,0,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.732050808,1,1,4,3,7,70,21,37,1,1,2,1,0,0,0,0,1,1,0,0,0,1,0,1,21163,21177,4,3,5,14,1,1,1,1,2,2,0,9,5,3,3,3,6,4,1,2,4,0,0,1,0
0,6,0,0,0,24,0,1,0,0,1,1,0,0,4000,4000000,6000,12000,3732.5,4604.5,1401,3130.5,3732.5,4604.5,1401,3130.5,0,0,0,0,0,1,0,0,1,1,1,6,8,0,8,8,6,0,2.375,0,3.5,0,1,0,4.75,1,0,6.166666667,7,3.583333333,0,1,0,1,3000,4000,600000,4000000,6000,36825,12000,30000,72,94,0.638422648,0,1,0,1,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.732050808,5,3,5,6,9,92,24,21,1,1,2,0,1,0,0,0,1,0,0,1,0,0,1,1,6451,6475,1,4,2,7,1,1,1,1,1,1,0,9,1,3,3,3,3,5,3,5,3,0,0,2,0
0,6,0,0,0,31,0,9,1,1,0,0,1,0,2322,2600000,8450,1002,923.5,3220.5,1640.5,1858,923.5,3220.5,1640.5,1858,0,0,1,0,1,0,0,0,1,0,0,8,5,1,8,8,8,0,2.125,0,3.875,1,1,0,5.5,1,1,7,4.333333333,5.333333333,0,1,0,1,2322,4000,2600000,3000000,7000,8450,1002,30000,89,94,0.961068148,0,1,0,1,0,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,0,5,5,5,7,7,54,21,31,1,0,2,1,0,0,0,1,0,1,0,0,0,0,1,1,9572,9588,3,2,5,14,1,1,1,1,2,5,1,9,9,3,4,4,5,5,2,5,3,0,0,2,0
0,6,0,0,0,27,0,9,1,1,0,0,0,0,3000,600000,32000,5000,2163.5,1420,3806,2404.5,2163.5,1420,3806,2404.5,1,1.732050808,1,0,1,0,0,1,1,1,1,6,5,1,6,8,6,0,1.875,0,2.625,0,0,0,5.75,1,0,7,4.666666667,5.166666667,0,1,0,1,3000,4000,600000,3000000,32000,36825,5000,30000,100,94,0.647290405,0,1,1,0,0,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.732050808,1.732050808,5,6,8,4,8,60,27,21,1,1,2,0,0,1,0,0,1,0,1,0,0,0,1,1,30703,30781,3,4,5,14,1,0,1,1,2,2,0,9,9,2,5,2,2,4,2,2,2,0,0,2,0
0,6,0,0,0,40,1,9,1,1,0,0,0,1,1530,200987,3500,48000,40,50,737,5481.5,40,50,737,5481.5,1,1.732050808,1,0,1,0,1,0,1,0,0,5,5,1,5,8,8,0,2.5,1,2.5,0,0,1,7,1,0,6.666666667,3.833333333,5.416666667,0,1,0,1,1530,4000,200987,3000000,3500,36825,667,48000,61,94,0.571338315,0,1,0,1,0,7,4,4,1,0,0,0,0,1,1,0,0,0,1,0,1.732050808,1.732050808,8,7,7,6,7,44,40,21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24475,24773,4,5,5,14,1,1,1,1,2,2,0,9,8,1,1,1,4,4,4,1,4,0,0,2,0
0,6,0,0,0,52,0,9,1,1,0,1,0,0,2100,2000000,11000,5000,774,2720.5,1887.5,2404.5,774,2720.5,1887.5,2404.5,0,2.645751311,1,0,0,1,1,1,0,0,0,6,5,0,5,8,8,0,2.125,1,3.125,0,0,0,4.75,1,0,7,2,6.5,0,1,0,1,2100,4000,600000,2000000,11000,36825,5000,30000,100,94,-1.066286378,0,1,0,1,0,9,4,4,1,0,0,0,0,1,1,0,0,0,1,0,2.236067977,2.645751311,6,4,6,3,7,29,52,21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24456,24469,3,4,5,14,0,1,0,1,2,1,0,9,9,3,3,3,5,3,2,3,3,0,0,1,0
0,6,0,0,0,25,0,9,0,0,1,1,0,1,5800,3750000,2500,37000,5261.5,4362.5,258,4822,5261.5,4362.5,258,4822,0,2,0,0,0,1,0,0,1,1,0,5,5,1,5,8,8,0,2.75,1,4.5,1,0,1,4.25,1,0,7,2.833333333,6.083333333,0,1,0,0,3000,5800,600000,3750000,2500,36825,667,37000,100,94,0.183599848,0,1,0,1,0,8,4,4,1,0,0,0,1,0,1,0,0,0,0,1,2.236067977,2,5,3,5,4,7,15,21,25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,12811,12831,3,5,5,14,1,1,1,1,1,1,0,9,9,5,4,4,4,4,5,6,4,0,0,1,0
0,6,0,0,0,50,1,9,1,1,0,0,1,1,2300,2500000,39000,36000,901,3132.5,4375.5,4790,901,3132.5,4375.5,4790,0,0,1,0,1,0,1,0,1,0,0,1,5,1,1,8,8,0,5.625,1,4.25,1,0,0,1,1,1,7,7,4,0,1,0,1,2300,4000,2500000,3000000,7000,39000,667,36000,91,94,0.327093749,0,1,0,1,0,11,4,4,0,0,1,0,1,0,0,0,1,0,1,0,2.236067977,0,1,1,1,1,6,100,21,50,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6957,7054,6,9,5,14,1,1,1,1,2,5,1,9,8,4,5,5,5,5,3,3,4,0,0,2,0
0,6,0,0,0,44,0,9,1,0,0,1,0,1,2400,3500000,7000,35000,952,4188.5,1509.5,4662.5,952,4188.5,1509.5,4662.5,1,5,1,0,1,0,0,0,1,1,1,9,5,1,9,9,8,0,4.25,1,4.75,1,0,1,5.75,1,0,7,5.5,4.75,0,1,0,1,2400,4000,600000,3500000,7000,36825,667,35000,90,94,-0.942828557,1,1,0,1,0,11,7,5,0,0,1,0,1,0,1,0,0,0,1,0,5,1.732050808,6,4,7,6,9,90,21,44,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,25821,25993,6,1,5,14,1,1,1,1,2,2,0,9,9,7,6,3,7,3,5,1,6,0,0,1,0
0,6,0,0,0,34,0,6,0,0,1,1,0,0,3000,350000,4500,8000,2163.5,777.5,1008,2592.5,2163.5,777.5,1008,2592.5,0,0,0,0,0,1,0,0,1,0,0,6,3,0,3,7,8,0,1.875,1,3.25,0,0,0,5.5,1,1,7,6,4.5,0,1,0,1,3000,3000,600000,350000,4500,36825,8000,30000,83,94,0.211922069,0,1,0,1,0,9,5,5,0,0,1,0,0,1,1,0,0,0,1,0,0,1.732050808,7,5,5,5,7,78,34,21,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19850,19907,1,4,7,4,1,1,1,1,4,1,1,9,6,2,3,3,4,4,2,6,2,0,0,2,0
0,6,0,0,0,64,1,9,1,0,0,0,1,0,3000,4000000,44500,10000,2163.5,4604.5,5284.5,2855.5,2163.5,4604.5,5284.5,2855.5,1,14.69693846,1,0,0,1,1,1,0,1,1,1,5,1,1,8,9,0,5.125,0,3,1,0,1,2,1,1,5.333333333,5.333333333,4,0,1,0,1,3000,4000,4000000,3000000,7000,44500,667,30000,53,94,-0.290476852,1,1,0,1,0,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,14.69693846,1.732050808,2,2,2,2,7,26,21,64,1,0,2,1,0,0,1,0,0,1,0,0,0,1,0,1,32305,32335,5,9,5,14,0,1,0,1,2,1,1,9,8,2,2,6,7,2,2,1,2,0,0,1,0
0,6,0,0,0,34,0,5,1,1,0,1,0,0,3000,3000000,5000,500,2163.5,3637.5,1172.5,1196.5,2163.5,3637.5,1172.5,1196.5,0,2.236067977,1,0,1,0,1,0,1,0,0,8,5,1,8,11,8,0,4.75,1,2.5,0,0,0,1,0,0,7,4,5.5,0,0,0,1,3000,4000,600000,3000000,5000,36825,500,30000,69,94,0.004156012,0,1,0,1,0,8,4,4,0,1,0,0,1,0,1,0,0,0,1,0,2.236067977,2.236067977,1,1,1,1,13,49,34,21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,20990,21068,4,2,5,2,1,1,1,1,2,2,0,9,5,2,3,1,5,3,2,1,3,0,0,1,1
0,6,0,0,0,30,0,6,1,0,0,0,1,1,1650,201000,35000,49000,145.5,55,4002,5546,145.5,55,4002,5546,1,1,0,0,0,1,0,0,0,0,0,5,5,1,5,8,7,0,3.875,0,5.125,1,0,1,1.75,1,0,4.833333333,2.666666667,5.083333333,0,1,0,1,1650,4000,201000,3000000,7000,35000,667,49000,64,94,0.250902514,1,1,0,1,0,10,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1.732050808,3,1,1,2,7,14,21,30,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,1,9645,9650,3,5,5,14,1,1,1,0,2,1,0,9,6,5,5,6,7,5,5,4,4,0,0,2,0
0,6,0,0,0,49,0,9,0,0,1,1,1,1,4823,4567823,38356,43865,4367,5094,4332,5200,4367,5094,4332,5200,0,3.16227766,0,0,0,1,0,0,1,1,1,9,5,1,9,8,9,0,3.625,0,3,0,0,1,6.5,0,0,6.833333333,6,4.416666667,0,0,0,1,3000,4823,600000,4567823,7000,38356,667,43865,90,94,0.004156012,0,1,0,1,0,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,3.16227766,6,5,9,6,7,65,49,21,0,1,2,1,0,0,0,1,0,0,1,0,0,0,1,1,47209,47259,4,1,5,14,1,1,1,1,2,1,1,9,9,4,3,3,3,4,2,2,3,0,0,1,1
0,6,0,0,0,45,1,7,1,1,1,1,1,1,5499,4500000,11900,35000,5021,4972,1911,4662.5,5021,4972,1911,4662.5,0,2,1,0,0,1,1,0,1,0,0,6,4,0,4,8,5,0,4.25,0,2.375,0,0,1,4.25,1,0,7,5.5,4.75,0,1,0,1,3000,5499,600000,4500000,7000,11900,667,35000,93,94,0.826454565,0,1,0,1,0,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.732050808,6,4,6,1,7,68,45,21,1,1,2,0,0,1,0,0,1,1,0,0,0,0,1,1,68802,69267,4,4,6,14,1,1,1,1,2,1,0,7,8,3,2,2,4,3,2,2,1,0,0,2,0
0,6,0,0,0,22,0,9,0,0,1,0,1,1,4500,500000,20000,20000,4165.5,1215,2393.5,3504,4165.5,1215,2393.5,3504,1,5.477225575,1,0,0,1,1,1,0,0,0,6,2,0,2,9,8,0,2.25,1,1.875,1,0,1,1,1,1,6.833333333,2.5,6.166666667,0,1,0,1,3000,4500,500000,3000000,7000,20000,667,20000,96,94,-0.293637835,0,1,0,1,0,9,5,5,0,1,0,0,0,1,1,0,0,0,1,0,5.477225575,1.732050808,1,1,1,1,1,14,21,22,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,13789,13805,1,4,8,14,0,1,0,1,2,1,1,9,9,3,1,1,2,2,2,1,3,0,0,1,0
0,6,0,0,0,23,0,9,0,0,0,0,0,0,3000,213000,2399,200,2163.5,111,158,537,2163.5,111,158,537,1,2.449489743,0,0,0,1,1,1,0,0,0,9,5,1,9,8,7,0,2.625,0,4.75,0,0,1,3.5,1,0,6.666666667,4.833333333,4.916666667,0,1,0,1,3000,4000,213000,3000000,2399,36825,200,30000,87,94,0.377829674,0,1,0,1,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.449489743,1.732050808,3,6,4,1,7,31,23,21,1,1,2,0,1,0,0,0,1,1,0,0,0,0,1,1,29103,29111,1,1,5,2,0,1,0,1,4,1,0,9,9,5,5,5,7,6,3,5,2,0,0,1,0
0,6,0,0,0,63,0,9,1,1,0,0,1,0,3000,3000000,30000,150,2163.5,3637.5,3586.5,320.5,2163.5,3637.5,3586.5,320.5,0,3.16227766,0,0,0,1,0,0,1,1,1,6,9,0,9,6,8,0,3.25,1,4.125,1,0,0,2.25,1,0,5.666666667,6.666666667,3.5,0,1,0,1,3000,4000,3000000,3000000,7000,30000,150,30000,60,94,0.09692042,0,1,0,1,0,11,4,4,1,0,0,0,0,1,0,0,1,1,0,0,2.236067977,3.16227766,3,2,2,2,7,83,21,63,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,33105,33157,6,4,1,14,1,1,1,1,5,1,0,9,9,6,3,3,7,5,3,4,2,0,0,2,0
0,6,0,0,0,29,1,9,0,1,1,0,1,0,5050,500000,45000,500,4905.5,1215,5417.5,1196.5,4905.5,1215,5417.5,1196.5,0,0,0,1,0,0,1,0,1,1,1,6,6,0,6,8,8,0,1.375,1,3.75,1,1,0,5.5,1,0,6.166666667,7,3.583333333,0,1,0,1,3000,5050,500000,3000000,7000,45000,500,30000,72,94,-0.302716934,0,0,0,1,0,3,3,4,1,0,0,0,0,1,1,0,0,0,1,0,0,1.732050808,5,1,7,9,7,100,21,29,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23221,23238,2,4,4,14,1,1,1,1,6,1,0,9,8,3,4,3,4,4,3,5,4,0,0,1,0
0,6,0,0,0,27,0,6,1,0,1,1,1,0,3500,2000000,35000,5000,3216,2720.5,4002,2404.5,3216,2720.5,4002,2404.5,1,2.236067977,0,0,0,1,0,0,1,1,1,5,5,1,5,8,9,0,2,0,3.875,1,1,1,6,1,1,6.5,6,4.25,0,1,0,1,3000,3500,600000,2000000,7000,35000,5000,30000,90,94,0.376760297,1,1,0,1,0,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.732050808,7,5,7,5,7,80,21,27,1,0,2,0,0,1,0,1,0,1,0,0,0,1,0,1,22973,23117,2,5,5,14,1,1,1,1,3,1,1,9,6,5,3,6,5,4,2,4,2,0,0,1,0
0,6,0,0,0,48,1,8,1,1,1,1,0,1,3000,3000000,12000,10000,2163.5,3637.5,1946.5,2855.5,2163.5,3637.5,1946.5,2855.5,0,2.236067977,1,0,0,1,0,0,1,1,1,8,5,1,8,8,8,0,2,0,2.25,1,0,1,6.75,1,0,5,4.833333333,4.083333333,0,1,0,1,3000,3000,600000,3000000,12000,36825,667,10000,58,94,0.837610775,0,1,0,1,0,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,2.236067977,9,2,7,9,7,57,21,48,1,1,2,0,1,0,1,0,0,1,0,0,0,0,1,1,28879,28903,3,2,5,14,1,1,1,1,2,1,0,8,8,2,2,2,2,3,1,4,2,0,0,2,0
0,6,0,0,0,29,1,7,0,1,1,0,0,1,3000,2000000,35000,20000,2163.5,2720.5,4002,3504,2163.5,2720.5,4002,3504,1,3.464101615,1,0,1,0,1,0,1,0,0,6,3,0,3,8,8,1,1.875,2,2.125,1,0,0,6,0,0,6.333333333,2.833333333,5.75,0,0,0,1,3000,3000,2000000,3000000,35000,36825,667,20000,88,94,0.004156012,0,0,0,1,0,7,4,4,1,0,0,0,0,1,0,0,0,0,1,0,3.464101615,1.732050808,6,4,6,8,11,15,21,29,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6763,6769,1,4,7,14,1,1,1,1,2,2,0,7,8,3,2,1,2,2,2,3,2,0,0,1,1
0,6,0,0,0,54,1,9,0,0,0,0,0,0,3000,2000000,26246.4,7000,2163.5,2720.5,2804,2562.5,2163.5,2720.5,2804,2562.5,1,3,0,1,0,0,0,0,1,0,0,8,5,1,8,8,8,0,3.25,0,3.5,0,0,1,6.75,1,0,5.5,3.833333333,4.833333333,0,1,0,1,3000,4000,600000,3000000,7000,36825,7000,30000,100,94,-1.170962923,0,1,0,1,0,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1.732050808,6,3,9,9,7,49,54,21,1,1,2,1,0,0,0,0,1,1,0,0,0,1,0,1,24811,24826,4,2,5,14,1,1,1,1,6,1,0,9,8,4,2,4,6,3,3,2,4,0,0,1,0
0,6,0,0,0,33,0,1,1,1,0,0,0,0,3000,2000000,29000,11000,2163.5,2720.5,3160,3096.5,2163.5,2720.5,3160,3096.5,0,2.236067977,1,0,0,1,1,0,1,1,1,6,5,1,6,10,8,0,2.125,1,4,1,0,1,9,1,0,7,3.5,5.75,0,1,0,1,3000,4000,600000,3000000,29000,36825,11000,30000,100,94,-1.210224604,0,1,0,1,0,11,4,4,1,0,0,0,1,0,1,0,0,0,1,0,2.236067977,2.236067977,9,9,9,9,7,23,21,33,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23487,23659,3,4,5,14,1,1,1,1,2,1,0,9,1,4,4,4,4,4,4,4,4,0,0,1,0
0,6,0,0,0,32,1,7,1,0,0,1,1,0,2000,3000000,40000,350,580,3637.5,4642,978.5,580,3637.5,4642,978.5,1,2.449489743,1,0,0,1,0,0,1,0,0,6,5,0,5,8,8,0,3.625,1,4.25,0,0,0,2.25,1,0,6.166666667,3.333333333,5.416666667,0,1,0,1,2000,4000,600000,3000000,7000,40000,350,30000,72,94,0.88827895,1,1,0,1,0,8,3,5,1,0,0,0,0,1,1,0,0,0,1,0,2.449489743,1.732050808,2,2,2,3,7,26,32,21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,9374,9459,4,4,5,8,1,1,1,1,2,1,0,7,8,3,6,1,5,5,6,3,5,0,0,2,0
0,6,0,0,0,43,0,4,0,1,0,0,0,0,3000,2000000,5000,10000,2163.5,2720.5,1172.5,2855.5,2163.5,2720.5,1172.5,2855.5,0,3.16227766,1,0,0,1,1,0,1,0,0,5,5,1,5,8,8,0,2.5,1,5.875,0,0,0,7.75,1,0,6.833333333,5.333333333,4.75,0,1,0,1,3000,4000,600000,3000000,5000,36825,667,30000,80,94,-0.93174734,0,0,0,1,0,11,4,4,1,0,0,0,0,1,1,0,0,0,1,0,2.236067977,3.16227766,7,7,9,8,7,65,43,21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23911,24365,4,5,5,14,1,1,1,1,2,1,0,9,4,6,5,7,7,6,5,7,4,0,0,1,0
0,6,0,0,0,54,0,7,0,0,0,0,0,0,2700,500000,39000,5000,1408,1215,4375.5,2404.5,1408,1215,4375.5,2404.5,0,3.16227766,0,1,0,0,1,0,1,1,1,9,5,1,9,8,8,0,2.625,1,4.5,0,0,0,2.5,1,0,5,6.5,3.25,0,1,0,1,2700,4000,500000,3000000,39000,36825,5000,30000,58,94,-0.177111923,0,1,0,1,0,10,5,4,1,0,0,0,0,1,1,0,0,0,1,0,2.236067977,3.16227766,1,1,5,3,7,90,54,21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,42681,42741,6,1,5,14,1,1,1,1,6,1,0,9,7,4,3,3,7,6,2,6,5,0,0,1,0
0,6,0,0,0,23,1,4,0,0,1,0,1,1,4000,500000,25000,35000,3732.5,1215,2662.5,4662.5,3732.5,1215,2662.5,4662.5,1,4.472135955,1,0,0,1,1,0,1,0,0,9,5,1,9,7,8,0,2.125,1,2,0,0,0,5.75,0,0,7,3,6,0,0,0,1,3000,4000,500000,3000000,7000,25000,667,35000,72,94,0.004156012,0,1,0,1,0,3,2,1,1,0,0,0,0,1,0,0,1,0,1,0,4.472135955,1.732050808,7,7,4,5,8,13,23,21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7553,7567,3,1,5,14,1,1,1,1,2,1,0,4,8,2,2,2,2,2,2,2,2,0,0,1,1
0,6,0,0,0,27,1,9,1,1,1,0,1,1,5300,2000000,43000,45000,4963,2720.5,5118.5,5307.5,4963,2720.5,5118.5,5307.5,0,1,1,0,0,1,1,1,0,0,0,5,5,1,5,8,8,0,3.75,1,5.125,0,0,1,6,1,0,5.166666667,7,3.083333333,0,1,0,1,3000,5300,600000,3000000,7000,43000,667,45000,85,45,-0.582789395,0,1,0,1,0,11,7,6,1,0,0,0,0,1,1,0,0,0,1,0,2.236067977,1,9,5,8,2,13,100,27,21,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,37616,37681,4,5,5,12,0,1,0,1,2,1,0,9,8,6,6,4,6,5,5,5,4,0,0,1,0
0,6,0,0,0,30,0,8,1,0,0,1,1,1,2900,4999999,40000,10000,1540.5,5271,4642,2855.5,1540.5,5271,4642,2855.5,0,3.16227766,1,0,1,0,0,0,1,1,1,5,5,1,5,8,8,0,2.75,1,2.875,1,0,1,5.5,1,0,6.333333333,5,4.666666667,0,1,0,1,2900,4000,600000,4999999,7000,40000,667,10000,80,94,0.066040035,1,1,0,1,0,8,4,5,1,0,0,1,0,0,0,1,0,0,0,1,2.236067977,3.16227766,6,6,6,4,2,60,21,30,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,12545,12554,3,5,5,14,1,1,1,1,2,6,0,9,8,3,2,2,3,2,4,3,4,0,0,1,0
